date,user_name,day,week,day_of_week,phase,is_training_day,total_sets,training_volume_load,average_rpe,session_duration_min,compound_sets,isolation_sets,effective_reps,time_under_tension_min,calories,protein_g,carbs_g,fats_g,protein_g_per_kg,fiber_g,hydration_liters,meals_per_day,vitamin_d_iu,creatine_g,calorie_surplus,tdee_estimate,sleep_duration_hours,sleep_quality_1_10,deep_sleep_percent,rem_sleep_percent,sleep_efficiency_percent,sleep_latency_min,awakenings_count,weight_kg,estimated_muscle_mass_kg,body_fat_percent,daily_muscle_gain_g,hrv_rmssd,resting_heart_rate,perceived_stress_1_10,weekly_weight_trend_kg,calories_7d_avg,protein_7d_avg,sleep_7d_avg,training_volume_7d_avg,weight_7d_avg,weight_trend_14d,cumulative_training_volume,training_consistency_7d,recovery_score,training_stress_balance,protein_adequacy_ratio,calorie_surplus_per_kg,phase_encoded,age,sex_encoded,training_age_years,experience_level_encoded,muscle_gain_kg_per_week,weight_change_kg_per_week,user_id
2024-01-11,Sarah_Intermediate,11,2,3,building,False,0.0,0,0.0,0,0,0,0,0.0,2235,94.6,157.9,136.1,1.54,5.5,2.4,3,2109,5,-50,2285,7.1,7.6,21.6,19.2,86.3,5,1,61.78,17.42,21.9,1.4,34.6,65,4.0,0.01,2356.714285714286,107.71428571428571,7.5857142857142845,3.4285714285714284,61.41428571428572,-0.5956363636363581,36.0,0.5714285714285714,0.6574,0.0,0.8555555555555555,-0.8093234056328908,1,28,0,3.2,2,0.0098,2.029999999999994,2
2024-01-12,Sarah_Intermediate,12,2,4,building,True,6.0,3897,7.7,79,3,3,31,3.8,2139,110.6,236.7,83.3,1.79,8.3,2.4,4,1466,5,-150,2289,6.5,6.1,21.5,18.2,94.0,11,3,61.56,17.42,22.1,3.3,47.8,61,5.6,0.023,2314.0,104.07142857142857,7.5857142857142845,3.4285714285714284,61.455714285714286,-0.488776223776241,42.0,0.5714285714285714,0.5206785714285714,0.8,0.9944444444444445,-2.4366471734892787,1,28,0,3.2,2,0.0231,-1.539999999999992,2
2024-01-13,Sarah_Intermediate,13,2,5,building,True,6.0,3458,8.3,60,3,3,30,3.9,2517,113.5,258.8,114.2,1.84,9.1,3.0,3,2547,5,231,2286,6.5,7.1,20.5,21.9,93.5,11,1,62.41,17.43,21.7,5.0,43.9,62,1.3,0.035,2338.0,108.0,7.528571428571428,3.4285714285714284,61.58142857142857,-0.2119230769230794,48.0,0.5714285714285714,2.3976153846153845,0.8,1.0222222222222221,3.701329915077712,1,28,0,3.2,2,0.035,5.94999999999996,2
2024-01-14,Sarah_Intermediate,14,2,6,building,False,0.0,0,0.0,0,0,0,0,0.0,2597,91.4,267.6,129.0,1.46,9.4,1.7,4,1108,5,297,2300,7.1,7.5,26.5,25.4,97.0,14,6,62.27,17.43,22.0,1.8,61.1,57,3.3,0.012,2323.8571428571427,105.78571428571429,7.385714285714285,3.4285714285714284,61.705714285714286,-0.0598461538461673,48.0,0.5714285714285714,1.3886363636363637,0.0,0.8111111111111111,4.769551951180343,1,28,0,3.2,2,0.0126,-0.9799999999999542,2
2024-01-15,Sarah_Intermediate,15,3,0,building,False,0.0,0,0.0,0,0,0,0,0.0,1747,110.9,372.6,33.3,1.78,13.0,2.2,3,2786,5,-551,2298,7.4,8.2,24.4,23.5,86.2,5,0,62.02,17.43,22.1,1.2,38.2,64,4.8,0.009,2220.1428571428573,103.97142857142858,7.285714285714286,3.4285714285714284,61.83714285714286,0.1256923076922851,48.0,0.5714285714285714,0.6525833333333334,0.0,0.9888888888888889,-8.884230893260238,1,28,0,3.2,2,0.0084,-1.75,2
2024-01-16,Sarah_Intermediate,16,3,1,building,True,6.0,4132,8.1,50,3,3,35,4.4,2137,86.8,260.9,82.9,1.4,9.1,2.6,3,2227,5,-157,2294,7.3,7.9,19.1,20.7,85.1,8,1,62.64,17.43,21.8,2.9,41.0,63,2.8,0.02,2226.5714285714284,104.15714285714284,7.285714285714286,3.4285714285714284,62.02428571428572,0.4312307692307618,54.0,0.5714285714285714,1.1567857142857145,0.7228915662650601,0.7777777777777777,-2.5063856960408684,1,28,0,3.2,2,0.0203,4.339999999999982,2
2024-01-17,Sarah_Intermediate,17,3,2,building,True,6.0,3797,7.4,64,3,3,29,3.6,2055,135.6,282.6,42.5,2.16,9.9,2.7,4,1918,5,-249,2304,6.1,8.0,26.7,23.2,79.7,34,3,62.93,17.43,21.9,3.2,41.5,63,5.2,0.022,2203.8571428571427,106.2,6.857142857142857,3.4285714285714284,62.230000000000004,0.7052307692307628,60.0,0.5714285714285714,0.6384615384615384,0.8450704225352114,1.2,-3.956777371682822,1,28,0,3.2,2,0.0224,2.029999999999994,2
2024-01-18,Sarah_Intermediate,18,3,3,building,False,0.0,0,0.0,0,0,0,0,0.0,1997,97.1,271.1,58.3,1.54,9.5,2.4,4,1155,5,-312,2309,6.5,7.7,23.4,21.7,90.1,11,2,63.48,17.43,21.8,0.8,46.6,61,4.5,0.005,2169.8571428571427,106.55714285714285,6.771428571428571,3.4285714285714284,62.472857142857144,1.0610769230769024,60.0,0.5714285714285714,0.7973777777777777,0.0,0.8555555555555555,-4.914933837429111,1,28,0,3.2,2,0.0056,3.84999999999998,2
2024-01-19,Sarah_Intermediate,19,3,4,building,False,0.0,0,0.0,0,0,0,0,0.0,1905,91.3,249.7,60.1,1.44,8.7,2.1,5,2327,5,-413,2318,6.7,6.9,16.3,22.5,82.9,8,2,63.6,17.43,22.0,0.9,51.0,60,4.9,0.006,2136.4285714285716,103.8,6.8,2.5714285714285716,62.76428571428571,1.236923076923068,60.0,0.42857142857142855,0.7181632653061224,0.0,0.7999999999999999,-6.4937106918239,1,28,0,3.2,2,0.0063,0.8400000000000318,2
2024-01-20,Sarah_Intermediate,20,3,5,building,True,6.0,3934,7.6,74,3,3,31,1.9,2139,89.0,264.2,80.7,1.4,9.2,1.8,4,2103,5,-181,2320,8.0,8.8,25.1,18.3,85.1,19,1,64.22,17.43,21.8,4.5,42.6,62,4.0,0.032,2082.4285714285716,100.3,7.014285714285714,2.5714285714285716,63.02285714285715,1.5250769230768992,66.0,0.42857142857142855,0.9372000000000001,0.6666666666666666,0.7777777777777777,-2.81843662410464,1,28,0,3.2,2,0.0315,4.339999999999982,2
2024-01-21,Sarah_Intermediate,21,3,6,building,False,0.0,0,0.0,0,0,0,0,0.0,2640,106.1,230.9,143.6,1.65,8.1,2.7,3,1288,5,310,2331,7.2,6.9,18.1,16.9,94.3,36,2,64.33,17.43,22.1,1.7,45.8,61,5.3,0.012,2088.5714285714284,102.39999999999999,7.028571428571429,2.5714285714285716,63.317142857142855,1.7224615384615152,66.0,0.42857142857142855,0.5962641509433961,0.0,0.9166666666666666,4.818902533810042,1,28,0,3.2,2,0.011899999999999999,0.769999999999996,2
2024-01-22,Sarah_Intermediate,22,4,0,building,False,0.0,0,0.0,0,0,0,0,0.0,1991,116.7,208.2,76.9,1.81,7.3,1.9,4,2678,5,-342,2333,7.1,8.4,26.7,19.1,87.1,24,0,64.39,17.43,22.0,1.0,38.0,64,3.8,0.007,2123.4285714285716,103.22857142857141,6.985714285714286,2.5714285714285716,63.65571428571429,1.772461538461516,66.0,0.42857142857142855,0.84,0.0,1.0055555555555555,-5.311383755241497,1,28,0,3.2,2,0.007,0.4200000000000159,2
2024-01-23,Sarah_Intermediate,23,4,1,building,True,6.7,4249,9.0,62,3,3,39,2.4,2512,114.2,400.8,50.2,1.77,14.0,2.3,5,3311,0,178,2334,7.0,7.0,28.5,21.9,87.7,5,0,64.9,17.44,21.8,5.1,50.5,60,4.6,0.036,2177.0,107.14285714285714,6.942857142857142,2.6714285714285713,63.978571428571435,1.8763076923076851,72.7,0.42857142857142855,0.7684782608695653,0.8375,0.9833333333333333,2.7426810477657932,1,28,0,3.2,2,0.035699999999999996,3.570000000000036,2
2024-01-24,Sarah_Intermediate,24,4,2,building,False,0.0,0,0.0,0,0,0,0,0.0,2384,139.0,233.0,99.6,2.14,8.2,2.6,5,1488,5,42,2342,7.0,7.6,22.7,25.3,92.5,9,1,64.6,17.44,22.1,1.1,54.5,59,2.1,0.008,2224.0,107.62857142857142,7.071428571428571,1.8142857142857143,64.21714285714286,1.847230769230745,72.7,0.2857142857142857,1.9723809523809521,0.0,1.1888888888888889,0.65015479876161,1,28,0,3.2,2,0.0077,-2.1000000000000796,2
2024-01-25,Sarah_Intermediate,25,4,3,illness,False,0.0,0,0.0,0,0,0,0,0.0,2313,108.6,289.2,80.2,1.68,10.1,2.3,5,1916,0,-24,2337,7.4,8.8,20.3,22.8,85.7,38,0,64.57,17.44,22.0,0.5,42.8,62,3.2,0.003,2269.1428571428573,109.27142857142857,7.200000000000001,1.8142857142857143,64.37285714285714,1.7833846153846036,72.7,0.2857142857142857,1.1769999999999998,0.0,0.9333333333333332,-0.3716896391513087,4,28,0,3.2,2,0.0035,-0.21000000000000796,2
2024-01-26,Sarah_Intermediate,26,4,4,building,True,6.0,4805,7.9,65,3,3,39,2.9,2220,104.0,287.7,72.6,1.61,10.1,2.0,4,1999,0,-117,2337,7.3,6.5,18.6,27.9,79.4,6,0,64.58,17.44,22.0,4.5,56.2,58,4.2,0.031,2314.1428571428573,111.08571428571429,7.285714285714286,2.6714285714285713,64.51285714285714,1.584923076923063,78.7,0.42857142857142855,0.8697619047619047,0.7228915662650601,0.8944444444444445,-1.811706410653453,1,28,0,3.2,2,0.0315,0.07000000000003581,2
2024-01-27,Sarah_Intermediate,27,4,5,building,False,0.0,0,0.0,0,0,0,0,0.0,2841,90.4,271.2,155.0,1.4,9.5,2.0,4,2852,5,504,2337,6.9,7.7,17.0,26.7,94.9,25,0,64.71,17.44,22.2,1.4,25.8,67,5.0,0.01,2414.4285714285716,111.28571428571429,7.128571428571428,1.8142857142857143,64.58285714285714,1.5156923076922708,78.7,0.2857142857142857,0.39732,0.0,0.7777777777777777,7.788595271210014,1,28,0,3.2,2,0.0098,0.9099999999999682,2
2024-01-28,Sarah_Intermediate,28,4,6,building,False,0.0,0,0.0,0,0,0,0,0.0,2262,102.0,191.0,121.1,1.58,6.7,1.8,4,2375,5,-78,2339,8.2,7.9,31.5,25.1,96.0,46,0,64.61,17.44,22.0,1.3,37.6,64,1.9,0.009,2360.4285714285716,110.7,7.271428571428571,1.8142857142857143,64.62285714285714,1.323384615384588,78.7,0.2857142857142857,1.5633684210526317,0.0,0.8777777777777778,-1.2072434607645874,1,28,0,3.2,2,0.0091,-0.6999999999999602,2
2024-01-29,Sarah_Intermediate,29,5,0,building,False,0.0,0,0.0,0,0,0,0,0.0,1919,131.1,224.0,55.4,2.03,7.8,2.6,4,2112,5,-419,2338,6.1,7.8,25.4,23.7,91.1,26,2,64.3,17.44,22.1,0.9,50.5,60,3.5,0.007,2350.1428571428573,112.75714285714287,7.128571428571429,1.8142857142857143,64.61,0.9393846153846017,78.7,0.2857142857142857,1.1254285714285712,0.0,1.1277777777777775,-6.516329704510109,1,28,0,3.2,2,0.0063,-2.170000000000016,2
2024-01-30,Sarah_Intermediate,30,5,1,building,True,6.0,5199,8.5,65,3,3,46,3.7,1998,103.9,245.9,66.5,1.62,8.6,2.3,5,2816,5,-335,2332,8.5,8.1,13.7,19.8,91.2,56,0,64.43,17.44,22.0,2.6,53.3,59,4.3,0.018,2276.714285714286,111.28571428571429,7.342857142857143,1.7142857142857142,64.54285714285713,0.6543076923076717,84.7,0.2857142857142857,1.0040232558139535,0.631578947368421,0.9,-5.199441254074189,1,28,0,3.2,2,0.0182,0.9100000000000676,2
2024-01-31,Sarah_Intermediate,31,5,2,building,True,6.0,4228,6.9,64,3,3,30,3.7,1786,98.6,317.5,33.3,1.53,11.1,1.5,4,2924,5,-548,2334,7.1,7.1,22.6,19.8,85.9,6,1,64.31,17.44,22.0,2.3,49.4,60,5.1,0.016,2191.285714285714,105.51428571428572,7.357142857142857,2.5714285714285716,64.50142857142858,0.3570769230769022,90.7,0.42857142857142855,0.6877254901960784,0.7407407407407408,0.85,-8.521225314881045,1,28,0,3.2,2,0.0161,-0.8400000000000318,2
2024-02-01,Sarah_Intermediate,32,5,3,building,False,0.0,0,0.0,0,0,0,0,0.0,1813,138.4,296.1,33.3,2.15,10.4,2.3,4,2055,5,-519,2332,7.8,8.2,15.2,22.5,93.0,10,2,64.32,17.44,22.0,1.0,31.3,66,2.6,0.007,2119.8571428571427,109.77142857142857,7.414285714285714,2.5714285714285716,64.46571428571428,0.14630769230766982,90.7,0.42857142857142855,0.987153846153846,0.0,1.1944444444444444,-8.06902985074627,1,28,0,3.2,2,0.007,0.06999999999993634,2
2024-02-02,Sarah_Intermediate,33,5,4,building,True,6.0,2611,6.3,70,3,3,17,2.2,1839,90.0,210.8,70.6,1.4,7.4,2.3,4,1677,5,-494,2333,7.0,9.4,22.6,27.6,98.0,13,1,64.33,17.44,22.0,2.3,37.4,64,5.4,0.016,2065.4285714285716,107.77142857142857,7.371428571428572,2.5714285714285716,64.42999999999999,-0.060615384615405624,96.7,0.42857142857142855,0.651037037037037,0.75,0.7777777777777777,-7.679154360329551,1,28,0,3.2,2,0.0161,0.07000000000003581,2
2024-02-03,Sarah_Intermediate,34,5,5,building,True,6.0,4377,8.1,50,3,3,37,3.0,2333,99.1,240.9,108.1,1.54,8.4,1.9,4,1738,5,0,2333,6.2,8.3,13.0,24.9,89.0,76,1,64.79,17.44,21.8,4.1,51.2,60,3.8,0.029,1992.857142857143,109.01428571428572,7.271428571428571,3.4285714285714284,64.44142857142857,-0.05492307692308584,102.7,0.5714285714285714,1.1183157894736844,0.8333333333333333,0.8555555555555555,0.0,1,28,0,3.2,2,0.028699999999999996,3.2200000000000557,2
2024-02-04,Sarah_Intermediate,35,5,6,building,False,0.0,0,0.0,0,0,0,0,0.0,2581,124.8,300.4,97.8,1.93,10.5,2.1,5,1999,5,240,2341,8.0,9.1,24.6,22.2,86.3,9,0,64.75,17.44,22.0,1.1,53.3,59,4.2,0.008,2038.4285714285713,112.27142857142857,7.242857142857142,3.4285714285714284,64.46142857142857,-0.04938461538462135,102.7,0.5714285714285714,1.1548333333333332,0.0,1.0722222222222222,3.7065637065637067,1,28,0,3.2,2,0.0077,-0.28000000000004377,2
2024-02-05,Sarah_Intermediate,36,6,0,vacation,False,0.0,0,0.0,0,0,0,0,0.0,1784,109.4,251.5,37.8,1.69,8.8,1.6,5,1367,5,-556,2340,7.8,7.4,24.1,25.4,85.9,10,2,65.41,17.44,21.8,0.4,38.6,63,5.6,0.003,2019.142857142857,109.17142857142856,7.485714285714286,3.4285714285714284,64.62,0.08907692307691421,102.7,0.5714285714285714,0.5100714285714286,0.0,0.9388888888888889,-8.500229322733528,3,28,0,3.2,2,0.0028,4.619999999999976,2
2024-02-06,Sarah_Intermediate,37,6,1,vacation,False,0.0,0,0.0,0,0,0,0,0.0,2566,148.9,280.3,94.4,2.28,9.8,2.1,4,1649,5,215,2351,6.8,7.5,28.4,24.0,88.4,31,2,65.6,17.44,21.9,0.6,31.1,66,3.3,0.004,2100.285714285714,115.60000000000001,7.242857142857143,2.5714285714285716,64.78714285714285,0.35184615384613094,102.7,0.42857142857142855,0.7068181818181819,0.0,1.2666666666666666,3.2774390243902443,3,28,0,3.2,2,0.0042,1.329999999999984,2
2024-02-07,Sarah_Intermediate,38,6,2,vacation,False,0.0,0,0.0,0,0,0,0,0.0,1942,124.0,348.9,33.3,1.89,12.2,2.2,3,2207,5,-412,2354,7.2,7.9,19.6,20.8,83.2,30,0,65.58,17.44,22.0,0.4,38.8,63,4.7,0.003,2122.5714285714284,119.22857142857141,7.257142857142858,1.7142857142857142,64.96857142857144,0.5198461538461414,102.7,0.2857142857142857,0.6521702127659574,0.0,1.0499999999999998,-6.282403171698689,3,28,0,3.2,2,0.0028,-0.13999999999997215,2
2024-02-08,Sarah_Intermediate,39,6,3,vacation,False,0.0,0,0.0,0,0,0,0,0.0,1696,106.3,241.6,33.9,1.62,8.5,1.5,4,2356,5,-658,2354,7.3,7.9,23.2,19.8,89.0,29,1,66.17,17.44,21.8,0.4,50.9,60,2.6,0.002,2105.8571428571427,114.64285714285714,7.185714285714285,1.7142857142857142,65.23285714285714,0.7687692307692212,102.7,0.2857142857142857,1.5465769230769233,0.0,0.9,-9.9440834214901,3,28,0,3.2,2,0.0028,4.130000000000024,2
2024-02-09,Sarah_Intermediate,40,6,4,vacation,True,3.6,2179,7.2,54,1,2,16,1.7,1815,92.6,320.1,33.3,1.4,11.2,2.5,4,1238,5,-549,2364,6.6,8.6,23.1,21.0,95.4,5,1,66.09,17.44,22.0,2.3,43.5,62,5.4,0.016,2102.4285714285716,115.01428571428572,7.128571428571428,1.3714285714285714,65.48428571428572,0.9547692307692257,106.3,0.2857142857142857,0.6927777777777777,0.4736842105263158,0.7777777777777777,-8.306854289605084,3,28,0,3.2,2,0.0161,-0.5599999999999881,2
2024-02-10,Sarah_Intermediate,41,6,5,vacation,False,0.0,0,0.0,0,0,0,0,0.0,2044,92.5,377.9,33.3,1.4,13.2,3.3,5,1838,5,-319,2363,7.8,7.0,16.9,23.2,88.7,5,3,67.14,17.44,21.7,0.4,48.4,60,5.0,0.003,2061.1428571428573,114.07142857142857,7.357142857142857,0.5142857142857143,65.82000000000001,1.334307692307679,106.3,0.14285714285714285,0.6776,0.0,0.7777777777777777,-4.751266011319631,3,28,0,3.2,2,0.0028,7.34999999999998,2
2024-02-11,Sarah_Intermediate,42,6,6,vacation,False,0.0,0,0.0,0,0,0,0,0.0,2393,135.2,329.4,59.3,2.01,11.5,3.1,3,2503,5,12,2381,8.6,8.2,21.9,24.7,90.3,13,0,66.77,17.44,22.1,0.7,39.2,63,2.7,0.005,2034.2857142857142,115.55714285714285,7.442857142857143,0.5142857142857143,66.10857142857142,1.5419999999999754,106.3,0.14285714285714285,1.1905185185185183,0.0,1.1166666666666665,0.17972143178073988,3,28,0,3.2,2,0.0049,-2.590000000000032,2
2024-02-12,Sarah_Intermediate,43,7,0,building,False,0.0,0,0.0,0,0,0,0,0.0,2505,123.2,201.0,134.3,1.84,7.0,2.0,4,1812,5,131,2374,7.5,8.6,23.7,23.7,69.2,9,3,67.12,17.44,21.9,1.2,60.9,57,4.5,0.008,2137.285714285714,117.52857142857144,7.3999999999999995,0.5142857142857143,66.35285714285715,1.681692307692277,106.3,0.14285714285714285,1.1638666666666666,0.0,1.0222222222222221,1.9517282479141833,1,28,0,3.2,2,0.0084,2.4500000000000597,2
2024-02-13,Sarah_Intermediate,44,7,1,building,True,6.0,2699,7.8,77,3,3,22,3.2,2515,112.9,361.0,68.9,1.68,12.6,2.2,5,2670,0,135,2380,7.3,5.3,29.9,24.5,89.9,40,1,67.24,17.44,22.0,2.7,52.5,59,5.5,0.019,2130.0,112.38571428571427,7.471428571428571,1.3714285714285714,66.58714285714285,1.7886153846153576,112.3,0.2857142857142857,0.505909090909091,0.7228915662650601,0.9333333333333332,2.0077334919690664,1,28,0,3.2,2,0.0189,0.8399999999999324,2
2024-02-14,Sarah_Intermediate,45,7,2,building,True,6.0,4230,6.3,56,3,3,28,3.8,2046,120.3,315.4,33.7,1.79,11.0,1.8,3,1493,0,-336,2382,7.7,6.8,24.9,28.8,93.0,10,0,66.68,17.44,22.2,2.5,42.8,62,6.2,0.017,2144.8571428571427,111.85714285714286,7.542857142857143,2.2285714285714286,66.74428571428571,1.6693846153846028,118.3,0.42857142857142855,0.4694193548387096,0.6896551724137931,0.9944444444444445,-5.0389922015596875,1,28,0,3.2,2,0.0175,-3.9199999999999164,2
2024-02-15,Sarah_Intermediate,46,7,3,building,False,0.0,0,0.0,0,0,0,0,0.0,2239,146.1,342.6,33.3,2.19,12.0,2.5,4,1690,0,-134,2373,7.3,8.8,20.4,25.7,81.2,12,1,66.36,17.44,22.1,1.5,49.4,60,3.2,0.01,2222.4285714285716,117.54285714285713,7.542857142857143,2.2285714285714286,66.77142857142857,1.4155384615384554,118.3,0.42857142857142855,1.3584999999999998,0.0,1.2166666666666666,-2.019288728149488,1,28,0,3.2,2,0.0105,-2.2400000000000517,2
2024-02-16,Sarah_Intermediate,47,7,4,building,True,6.0,3879,7.4,66,3,3,30,3.9,2099,121.9,322.9,35.6,1.84,11.3,2.9,5,1527,0,-268,2367,7.5,6.9,27.8,24.7,88.1,31,0,65.89,17.44,22.2,3.5,60.1,57,3.3,0.024,2263.0,121.72857142857141,7.671428571428571,2.5714285714285716,66.74285714285715,1.0072307692307516,124.3,0.42857142857142855,1.2566363636363638,0.7058823529411765,1.0222222222222221,-4.067385035665503,1,28,0,3.2,2,0.0245,-3.289999999999992,2
2024-02-17,Sarah_Intermediate,48,7,5,building,True,6.0,3777,7.0,61,3,3,27,2.4,2260,137.4,259.8,74.5,2.09,9.1,2.2,4,1831,5,-100,2359,7.7,6.7,33.2,21.8,89.8,6,3,66.81,17.44,21.7,2.7,47.2,61,3.3,0.019,2293.8571428571427,128.14285714285714,7.6571428571428575,3.4285714285714284,66.69571428571429,0.8410769230769111,130.3,0.5714285714285714,0.9583030303030303,0.6896551724137931,1.161111111111111,-1.49678191887442,1,28,0,3.2,2,0.0189,6.440000000000012,2
2024-02-18,Sarah_Intermediate,49,7,6,building,False,0.0,0,0.0,0,0,0,0,0.0,2129,128.4,207.1,87.5,1.92,7.2,2.8,5,1362,5,-246,2375,7.6,7.4,24.2,22.6,79.6,5,1,67.72,17.44,21.7,1.0,38.9,63,3.0,0.007,2256.1428571428573,127.17142857142858,7.514285714285714,3.4285714285714284,66.83142857142857,0.7855384615384422,130.3,0.5714285714285714,0.9595333333333333,0.0,1.0666666666666667,-3.632604843473125,1,28,0,3.2,2,0.007,6.369999999999976,2
2024-02-19,Sarah_Intermediate,50,8,0,building,False,0.0,0,0.0,0,0,0,0,0.0,2117,100.4,324.9,46.2,1.48,11.4,2.9,4,2641,0,-274,2390,7.4,6.3,18.3,17.1,93.0,5,1,68.16,17.44,21.9,1.1,47.7,61,2.0,0.008,2200.714285714286,123.91428571428571,7.5,3.4285714285714284,66.98,0.8789230769230549,130.3,0.5714285714285714,1.50255,0.0,0.8222222222222222,-4.019953051643193,1,28,0,3.2,2,0.0077,3.079999999999984,2
2024-02-20,Sarah_Intermediate,51,8,1,building,True,6.0,4042,7.5,58,3,3,31,4.1,1893,134.3,371.1,33.3,1.97,13.0,2.1,5,1861,5,-505,2398,7.1,8.8,19.7,22.5,87.2,5,4,68.07,17.44,22.0,2.3,62.9,56,4.2,0.016,2111.8571428571427,126.97142857142856,7.471428571428572,3.4285714285714284,67.09857142857143,0.9135384615384631,136.3,0.5714285714285714,1.3179047619047617,0.7407407407407408,1.0944444444444443,-7.418833553694727,1,28,0,3.2,2,0.0161,-0.6300000000000239,2
2024-02-21,Sarah_Intermediate,52,8,2,building,True,6.0,4181,9.0,64,3,3,39,4.9,2168,97.8,222.5,98.5,1.44,7.8,2.7,5,1558,0,-229,2396,7.6,7.9,23.8,27.2,78.3,14,2,67.71,17.45,22.1,5.7,45.2,61,4.9,0.04,2129.285714285714,123.75714285714287,7.457142857142857,3.4285714285714284,67.24571428571429,0.7955384615384327,142.3,0.5714285714285714,0.728734693877551,0.6976744186046512,0.7999999999999999,-3.3820705951853496,1,28,0,3.2,2,0.039900000000000005,-2.519999999999996,2
2024-02-22,Sarah_Intermediate,53,8,3,building,False,0.0,0,0.0,0,0,0,0,0.0,2266,143.6,263.9,70.7,2.12,9.2,2.6,5,2039,5,-124,2390,7.6,4.2,28.5,22.4,88.1,122,4,67.96,17.45,21.9,1.0,34.7,65,5.5,0.007,2133.1428571428573,123.39999999999999,7.5,3.4285714285714284,67.47428571428571,0.7981538461538339,142.3,0.5714285714285714,0.2649818181818182,0.0,1.1777777777777778,-1.8246027074749855,1,28,0,3.2,2,0.007,1.75,2
2024-02-23,Sarah_Intermediate,54,8,4,building,True,6.0,5933,7.4,62,3,3,45,3.3,2414,103.0,315.7,82.2,1.52,11.0,2.7,4,1517,5,20,2394,6.8,8.1,23.0,15.1,86.3,12,4,68.24,17.45,21.9,3.0,41.4,63,5.5,0.021,2178.1428571428573,120.70000000000002,7.4,3.4285714285714284,67.80999999999999,0.7832307692307584,148.3,0.5714285714285714,0.6097090909090909,0.7692307692307693,0.8444444444444444,0.29308323563892147,1,28,0,3.2,2,0.021,1.960000000000008,2
2024-02-24,Sarah_Intermediate,55,8,5,building,False,0.0,0,0.0,0,0,0,0,0.0,2124,109.2,326.4,42.4,1.6,11.4,2.1,3,1715,5,-275,2399,6.7,9.2,21.7,21.7,81.2,5,2,67.32,17.45,22.3,1.0,52.8,59,3.5,0.007,2158.714285714286,116.67142857142856,7.257142857142857,2.5714285714285716,67.88285714285713,0.7604615384615141,148.3,0.42857142857142855,1.3878857142857142,0.0,0.888888888888889,-4.0849673202614385,1,28,0,3.2,2,0.007,-6.440000000000012,2
2024-02-25,Sarah_Intermediate,56,8,6,building,False,0.0,0,0.0,0,0,0,0,0.0,2668,123.9,206.0,149.8,1.84,7.2,2.7,3,1054,5,285,2384,8.0,7.7,21.1,24.8,73.9,6,1,67.53,17.45,21.9,1.9,36.3,64,3.3,0.013,2235.714285714286,116.02857142857142,7.314285714285714,2.5714285714285716,67.85571428571428,0.6887692307692107,148.3,0.42857142857142855,0.847,0.0,1.0222222222222221,4.220346512661039,1,28,0,3.2,2,0.0133,1.4700000000000557,2
2024-02-26,Sarah_Intermediate,57,9,0,cutting,False,0.0,0,0.0,0,0,0,0,0.0,1683,124.6,115.1,80.5,1.84,4.0,2.0,3,2535,0,-705,2387,7.7,7.8,23.1,21.7,82.0,37,1,66.45,17.45,21.5,0.8,49.4,60,4.9,0.005,2173.714285714286,119.48571428571428,7.357142857142857,2.5714285714285716,67.61142857142856,0.45846153846151827,148.3,0.42857142857142855,0.7863673469387754,0.0,1.0222222222222221,-10.609480812641083,2,28,0,3.2,2,0.0056,-7.559999999999988,2
2024-02-27,Sarah_Intermediate,58,9,1,cutting,True,5.4,4497,7.7,78,2,3,36,2.9,2139,160.4,153.7,98.1,2.41,5.4,2.0,4,1975,5,-230,2369,6.8,6.1,21.3,21.4,82.7,11,3,66.92,17.45,21.0,2.3,37.0,64,5.0,0.016,2208.8571428571427,123.21428571428571,7.314285714285714,2.4857142857142853,67.44714285714285,0.3704615384615148,153.70000000000002,0.42857142857142855,0.4513999999999999,0.6923076923076924,1.338888888888889,-3.4369396294082484,2,28,0,3.2,2,0.0161,3.289999999999992,2
2024-02-28,Sarah_Intermediate,59,9,2,cutting,True,5.4,3932,8.0,52,2,3,32,2.7,1860,128.1,197.4,62.0,1.91,6.9,2.6,3,1554,5,-517,2377,8.3,9.0,22.3,27.9,94.6,12,1,67.22,17.45,21.0,2.7,58.4,57,5.5,0.019,2164.8571428571427,127.54285714285713,7.414285714285714,2.4,67.37714285714286,0.223076923076896,159.10000000000002,0.42857142857142855,0.9556363636363637,0.5806451612903226,1.0611111111111111,-7.691163344242785,2,28,0,3.2,2,0.0189,2.09999999999998,2
2024-02-29,Sarah_Intermediate,60,9,3,cutting,False,0.0,0,0.0,0,0,0,0,0.0,1818,94.1,136.4,99.5,1.4,4.8,2.5,4,1669,5,-564,2382,7.5,8.2,8.9,21.3,84.1,5,0,67.01,17.45,21.2,0.7,47.1,61,4.0,0.005,2100.8571428571427,120.47142857142858,7.4,2.4,67.24142857142857,-0.056769230769245296,159.10000000000002,0.42857142857142855,0.9655499999999999,0.0,0.7777777777777777,-8.416654230711833,2,28,0,3.2,2,0.0049,-1.4699999999999562,2
